area,bedrooms,bathrooms,age,parking,location_score,distance_center,price
2797.0,4,3,39.0,1,5.1,26.5,1003509.0
5302.0,6,4,43.0,0,5.3,20.0,2190442.0
4825.0,6,4,41.0,1,6.7,15.3,1374519.0
3662.0,4,3,19.0,1,8.8,26.2,1593319.0
4588.0,6,4,15.0,1,8.0,38.0,1878311.0
5344.0,6,5,57.0,1,2.4,2.6,1955416.0
2782.0,3,2,55.0,1,6.0,36.8,1102490.0
2366.0,3,2,27.0,2,7.1,24.8,910958.0
4205.0,5,3,51.0,1,6.9,32.5,1044363.0
4962.0,6,4,27.0,1,4.1,16.0,1674590.0
4716.0,6,4,25.0,1,10.0,19.4,1519689.0
4908.0,5,3,9.0,2,2.7,34.9,1411725.0
2952.0,3,3,26.0,1,3.1,17.2,823220.0
5016.0,6,4,32.0,1,6.0,21.9,1619626.0
1249.0,1,1,1.0,2,10.0,1.8,632727.0
3540.0,4,3,27.0,1,3.7,7.2,791311.0
631.0,1,2,47.0,0,4.9,26.0,321347.0
2353.0,3,3,41.0,3,7.9,29.0,1278232.0
2579.0,3,2,38.0,0,5.5,23.7,990199.0
2739.0,3,3,55.0,2,4.8,6.6,963807.0
4356.0,5,4,1.0,2,6.7,18.4,1599537.0
2698.0,4,3,33.0,4,6.1,14.8,1001930.0
3023.0,4,2,47.0,0,7.8,20.3,1126553.0
1883.0,2,2,32.0,1,8.3,34.9,763432.0
2616.0,3,2,19.0,1,6.2,31.3,835718.0
1827.0,3,3,8.0,0,6.1,4.3,1020640.0
995.0,1,1,53.0,0,6.0,35.7,286273.0
3859.0,5,3,28.0,1,6.6,19.4,1546863.0
4208.0,5,3,53.0,1,5.6,30.0,1396371.0
3945.0,5,4,35.0,0,5.5,6.5,1831119.0
3103.0,4,3,40.0,1,8.1,27.2,1238416.0
2651.0,3,3,48.0,2,8.8,10.2,1023908.0
5262.0,6,4,40.0,2,2.2,18.1,1651207.0
3403.0,4,3,24.0,3,5.5,1.7,1282841.0
3188.0,4,3,31.0,1,4.0,6.9,940521.0
738.0,2,1,48.0,4,4.8,4.6,340791.0
2443.0,3,2,22.0,2,6.4,10.4,701235.0
2653.0,3,3,23.0,0,7.0,4.9,906432.0
2754.0,4,3,6.0,0,5.3,28.0,1046697.0
3733.0,4,3,55.0,1,1.3,2.1,1245600.0
3481.0,4,3,5.0,1,3.4,25.1,842516.0
3883.0,5,3,39.0,1,7.5,6.5,1409191.0
4730.0,6,4,25.0,1,1.0,37.9,1631759.0
4990.0,6,4,24.0,2,8.1,37.4,1743845.0
4478.0,5,3,41.0,1,6.6,9.8,1422592.0
5760.0,6,4,4.0,0,8.4,25.0,1912179.0
698.0,1,1,36.0,2,5.1,2.1,332503.0
1657.0,3,2,46.0,0,1.0,37.3,442493.0
641.0,1,2,50.0,4,6.4,21.4,390411.0
4096.0,5,3,10.0,0,8.3,2.7,2089592.0
5449.0,6,4,54.0,4,7.5,14.4,1710581.0
1915.0,2,1,39.0,0,4.0,4.0,632035.0
5606.0,6,4,53.0,0,5.7,16.3,1861847.0
925.0,1,1,29.0,0,4.3,27.1,310107.0
5646.0,6,4,33.0,1,3.7,19.3,2167170.0
2499.0,3,2,55.0,2,7.6,16.0,617011.0
1148.0,2,2,54.0,1,2.9,5.6,402732.0
3224.0,4,3,27.0,3,3.5,10.6,1290458.0
1987.0,3,3,16.0,1,3.1,4.9,740294.0
2138.0,3,2,24.0,1,2.2,32.5,616910.0
2259.0,3,3,23.0,2,5.8,6.3,987018.0
4936.0,6,4,17.0,0,8.1,24.2,2027362.0
3511.0,4,3,16.0,1,5.1,14.4,1300650.0
2281.0,2,2,52.0,3,2.2,9.8,660423.0
3896.0,4,3,4.0,3,7.3,25.9,1542284.0
4467.0,5,4,41.0,4,9.2,18.8,1584087.0
2072.0,3,3,10.0,3,4.1,16.6,925749.0
2833.0,4,3,21.0,0,4.4,24.1,1244816.0
1258.0,2,2,4.0,2,6.6,20.2,375472.0
1578.0,1,1,16.0,1,9.1,12.8,726053.0
4278.0,5,3,46.0,4,4.4,22.8,1075938.0
1580.0,1,1,53.0,1,2.6,27.1,632056.0
3436.0,5,3,13.0,1,6.9,2.0,1241838.0
4429.0,5,3,28.0,1,7.3,19.2,1753108.0
1177.0,2,2,28.0,0,5.5,3.2,541004.0
3663.0,4,3,52.0,0,4.3,8.3,1089213.0
1985.0,3,2,46.0,3,7.7,22.9,711287.0
5800.0,6,4,31.0,2,6.7,34.8,2441041.0
3211.0,4,3,40.0,0,3.8,35.4,1215944.0
4952.0,6,4,51.0,2,5.6,3.7,2241775.0
3571.0,5,4,1.0,1,2.5,17.3,1278582.0
834.0,1,1,24.0,1,7.0,23.7,435953.0
4019.0,5,4,54.0,0,4.9,6.7,1348765.0
5738.0,6,4,44.0,2,4.5,30.9,1802570.0
3849.0,5,4,33.0,1,5.4,30.0,1152270.0
5024.0,6,4,32.0,1,5.6,36.2,1731614.0
5375.0,6,4,21.0,1,7.5,1.3,1708112.0
1832.0,2,1,31.0,0,6.8,9.5,766412.0
1745.0,2,2,39.0,1,5.2,33.3,653404.0
3899.0,5,3,25.0,0,7.2,27.2,1465010.0
2820.0,3,2,43.0,0,6.4,35.9,1217072.0
5135.0,6,4,52.0,1,4.6,3.2,1738953.0
5460.0,6,5,9.0,3,5.2,24.3,2137482.0
2508.0,3,2,27.0,1,5.2,23.2,1181812.0
1879.0,2,1,24.0,0,6.6,2.4,893725.0
4815.0,6,4,41.0,1,4.7,21.0,1926504.0
2084.0,3,2,15.0,2,4.6,24.8,753398.0
5042.0,6,5,38.0,2,9.8,8.5,1980826.0
2888.0,3,2,53.0,2,7.6,11.7,864293.0
4205.0,6,4,25.0,1,3.8,26.0,1565906.0
1116.0,2,2,55.0,2,6.8,19.3,544096.0
3969.0,5,3,60.0,0,5.8,34.5,1334801.0
3040.0,3,2,6.0,1,6.4,14.4,1300415.0
3768.0,5,3,14.0,1,5.8,11.4,1130034.0
1507.0,2,2,57.0,1,8.1,39.4,771385.0
4579.0,6,4,57.0,3,6.3,36.5,1809376.0
5259.0,6,4,6.0,2,5.4,2.1,1853036.0
1770.0,1,1,1.0,0,7.8,31.1,691350.0
1117.0,2,2,10.0,0,6.0,5.3,599916.0
728.0,1,1,60.0,1,5.8,2.1,430703.0
4067.0,5,4,11.0,0,6.2,11.7,1521123.0
3878.0,5,4,30.0,1,5.3,11.5,1437842.0
3552.0,4,3,51.0,3,5.5,33.0,1231542.0
1853.0,1,1,1.0,4,4.2,28.7,853081.0
2711.0,4,3,36.0,1,3.8,39.3,879691.0
3810.0,5,3,17.0,2,3.3,28.7,1291811.0
3283.0,4,3,52.0,1,2.4,17.3,1308615.0
5934.0,6,4,17.0,0,3.6,28.3,1973641.0
1337.0,1,1,41.0,1,5.1,40.0,533410.0
4354.0,6,4,40.0,1,5.7,28.7,1319534.0
2783.0,3,2,13.0,2,4.9,30.7,954971.0
2912.0,4,3,2.0,0,1.0,37.6,1153290.0
4475.0,5,4,25.0,1,9.0,5.4,1523727.0
4339.0,5,4,17.0,1,7.9,28.5,1557889.0
5953.0,6,4,49.0,4,6.5,34.2,2086358.0
1293.0,2,2,48.0,1,9.7,38.2,525717.0
1162.0,2,2,27.0,2,3.3,9.2,457989.0
4511.0,5,3,36.0,2,9.7,20.7,1692069.0
3723.0,4,3,36.0,0,3.4,27.5,1223145.0
2080.0,3,3,50.0,1,6.0,10.7,991553.0
1029.0,1,1,26.0,3,2.7,24.4,454478.0
1063.0,2,2,17.0,1,5.5,11.0,454795.0
5429.0,6,4,16.0,3,6.3,14.0,1954206.0
1636.0,1,1,32.0,0,5.2,18.2,641195.0
2346.0,3,2,27.0,0,7.1,21.6,1110169.0
1824.0,2,1,26.0,3,5.7,18.5,781280.0
2517.0,2,2,5.0,2,4.4,20.2,944460.0
975.0,1,1,43.0,4,4.3,12.6,449748.0
3403.0,4,4,13.0,1,7.3,7.2,1474183.0
965.0,2,2,12.0,3,4.1,2.8,426742.0
4922.0,6,4,25.0,2,7.5,8.6,1855001.0
1862.0,2,2,14.0,2,8.2,23.7,989629.0
3516.0,5,3,35.0,1,1.8,31.7,1100545.0
5352.0,6,4,22.0,1,8.0,7.6,1969772.0
4115.0,5,4,27.0,3,10.0,5.2,1580711.0
3478.0,4,3,32.0,1,6.1,30.2,804109.0
2351.0,2,2,12.0,1,6.8,12.9,923760.0
2398.0,3,2,9.0,1,7.8,38.1,982646.0
4215.0,5,3,53.0,1,4.9,28.9,1294342.0
5968.0,6,4,26.0,1,5.9,13.7,1678721.0
4174.0,5,3,25.0,0,2.6,12.3,1197458.0
3612.0,4,3,2.0,3,5.8,21.4,1485399.0
4546.0,6,4,30.0,1,6.6,4.1,2156774.0
3112.0,3,2,33.0,1,6.6,5.6,1371844.0
925.0,2,1,34.0,0,7.8,7.9,393548.0
3636.0,4,3,42.0,0,3.8,31.2,1339732.0
5771.0,6,5,11.0,0,4.3,21.0,1761138.0
1547.0,1,1,15.0,1,9.7,1.4,678979.0
4326.0,5,3,49.0,0,5.2,27.3,1339686.0
1685.0,3,2,57.0,3,5.9,17.5,760061.0
3493.0,5,4,8.0,0,5.4,20.9,1489253.0
1122.0,2,2,30.0,0,3.7,9.4,458274.0
3032.0,4,3,13.0,0,9.1,22.5,1202996.0
4683.0,5,3,4.0,0,4.3,39.2,1654580.0
2477.0,3,2,20.0,2,3.0,3.9,962719.0
4191.0,5,4,9.0,2,4.5,12.1,1773203.0
4895.0,6,4,43.0,1,1.1,10.5,1276853.0
5607.0,6,4,32.0,0,4.1,10.7,1872625.0
1867.0,3,2,9.0,0,3.4,15.8,587217.0
2756.0,4,3,1.0,1,6.9,32.9,1076778.0
1423.0,3,3,48.0,4,4.0,36.6,556828.0
5959.0,6,4,11.0,0,7.5,8.9,2075298.0
5606.0,6,4,36.0,2,8.6,22.2,1748516.0
3516.0,6,4,20.0,1,7.2,25.8,1060669.0
5147.0,6,4,35.0,0,5.0,21.4,1193741.0
3413.0,3,2,19.0,1,5.8,17.9,1169613.0
3967.0,4,3,5.0,0,2.1,8.5,1232908.0
1081.0,2,2,13.0,2,5.2,20.0,463890.0
4678.0,5,3,11.0,0,3.6,16.6,1866197.0
1290.0,1,1,26.0,2,7.0,32.0,469198.0
5061.0,6,4,39.0,0,10.0,30.8,2224029.0
4823.0,6,4,16.0,4,6.6,6.2,2219816.0
4427.0,6,4,1.0,0,1.1,4.5,1062136.0
795.0,1,1,31.0,3,4.7,36.4,335950.0
2237.0,3,3,36.0,2,5.8,21.9,823219.0
2021.0,2,2,58.0,4,5.7,34.5,413457.0
2545.0,3,3,35.0,1,3.9,3.3,731137.0
1073.0,1,1,28.0,2,6.0,21.5,519978.0
5660.0,6,4,34.0,1,2.8,22.0,2387042.0
3591.0,5,3,56.0,0,3.4,34.6,1318791.0
2250.0,3,2,50.0,1,6.9,4.8,927813.0
2744.0,4,3,19.0,0,3.3,10.4,985539.0
3015.0,3,2,14.0,4,6.7,16.9,1433182.0
3843.0,6,4,16.0,0,2.5,34.8,1724998.0
3385.0,5,4,30.0,1,9.4,37.6,1219199.0
5565.0,6,4,45.0,1,3.8,39.7,1252625.0
3284.0,5,4,30.0,1,5.0,38.4,811390.0
5958.0,6,4,4.0,1,6.2,1.2,2497992.0
5198.0,6,4,43.0,0,4.3,2.9,1746095.0
1726.0,2,2,48.0,1,5.8,6.8,704317.0
5625.0,6,4,17.0,0,6.8,14.6,1432324.0
1228.0,1,2,40.0,3,7.6,33.4,495729.0
5014.0,6,4,26.0,2,7.2,35.8,1691937.0
2655.0,4,3,53.0,4,5.1,8.3,1049087.0
5341.0,6,4,51.0,0,5.2,25.2,1668819.0
5288.0,6,5,32.0,0,10.0,36.8,1626715.0
4952.0,6,4,41.0,0,7.6,19.1,1548654.0
4866.0,6,4,53.0,0,3.5,5.0,1922903.0
2245.0,3,2,30.0,0,5.7,18.9,869438.0
1037.0,2,2,19.0,1,4.8,15.7,528459.0
2776.0,3,3,45.0,0,5.2,23.5,844656.0
1537.0,2,2,13.0,1,2.8,18.1,317632.0
4353.0,4,3,23.0,3,4.6,1.7,1397575.0
2469.0,3,2,52.0,1,9.5,39.8,829465.0
5868.0,6,4,43.0,1,6.8,22.2,2095662.0
4061.0,4,3,24.0,1,1.0,19.5,1912391.0
5041.0,6,5,13.0,1,8.2,38.2,2028459.0
1316.0,2,1,21.0,0,7.9,7.1,876145.0
5255.0,6,4,17.0,1,4.7,8.4,1972480.0
5583.0,6,4,11.0,1,7.1,32.5,1757435.0
3230.0,5,4,45.0,2,3.6,11.2,1232750.0
3874.0,5,3,15.0,2,4.5,32.2,1703737.0
4730.0,6,4,27.0,1,8.8,11.6,2252220.0
1544.0,1,1,23.0,1,4.9,2.3,546067.0
3314.0,5,4,59.0,0,1.4,21.2,1119226.0
2753.0,3,3,23.0,2,5.4,8.7,823486.0
1390.0,2,2,5.0,1,5.3,30.6,659565.0
2585.0,3,2,5.0,0,8.1,26.0,1254251.0
968.0,1,1,35.0,0,5.5,37.0,368090.0
739.0,1,1,36.0,0,4.6,31.5,257286.0
1330.0,1,1,25.0,2,7.8,8.1,649413.0
5801.0,6,4,26.0,0,5.8,32.2,2058894.0
3567.0,5,3,3.0,1,3.8,26.0,1269825.0
5815.0,6,4,31.0,1,8.0,27.1,2070425.0
2935.0,4,2,30.0,1,5.9,33.5,1013441.0
2284.0,3,2,9.0,3,5.5,23.4,1023668.0
3333.0,4,3,6.0,2,5.9,19.2,1384152.0
2973.0,3,2,7.0,1,3.1,25.8,847379.0
1171.0,1,1,6.0,0,4.3,12.6,397204.0
4060.0,6,4,37.0,1,5.5,8.1,1425849.0
1767.0,3,3,12.0,1,5.1,25.0,819811.0
3946.0,5,4,15.0,1,8.3,10.1,1564897.0
4111.0,5,3,10.0,1,6.0,4.1,1354565.0
1421.0,1,1,57.0,0,7.4,1.0,607178.0
931.0,2,2,51.0,1,5.5,24.7,397946.0
4816.0,6,4,14.0,0,7.8,15.1,1995950.0
3083.0,5,3,20.0,2,6.4,30.3,1232884.0
914.0,1,1,13.0,0,5.5,15.6,396988.0
5972.0,6,4,30.0,1,5.5,20.0,2074531.0
912.0,1,1,1.0,0,3.4,16.9,441518.0
4353.0,6,4,40.0,1,6.6,26.4,1424772.0
5912.0,6,4,31.0,1,5.4,14.9,2112371.0
1892.0,2,2,54.0,0,4.4,38.6,612143.0
1368.0,2,1,10.0,2,7.9,37.5,654312.0
1255.0,2,2,48.0,1,2.7,34.1,376875.0
2238.0,2,2,48.0,1,4.6,36.9,754205.0
1146.0,2,2,8.0,1,7.8,18.5,707511.0
4338.0,6,4,24.0,1,6.2,21.9,1349330.0
936.0,1,1,10.0,1,5.4,29.9,326031.0
3351.0,4,3,15.0,1,6.1,28.1,983693.0
5982.0,6,4,16.0,1,5.9,35.7,1654511.0
4995.0,6,4,33.0,1,2.2,28.9,1762689.0
3922.0,5,4,25.0,0,4.7,39.9,1064002.0
2254.0,2,2,57.0,0,9.1,14.6,851524.0
3969.0,5,4,8.0,0,4.0,33.5,1501381.0
3446.0,4,3,58.0,0,4.8,28.2,1220181.0
2901.0,4,3,14.0,2,4.3,28.0,994642.0
1306.0,1,1,46.0,2,5.3,13.7,518139.0
5388.0,6,5,20.0,0,4.2,31.6,1843957.0
3029.0,3,2,9.0,4,6.6,36.1,1079976.0
1651.0,2,2,51.0,1,5.9,9.5,637732.0
2586.0,4,3,19.0,3,7.2,25.4,1412367.0
2836.0,2,2,40.0,1,3.2,16.3,1028319.0
5069.0,6,4,34.0,2,4.8,39.6,2334744.0
4562.0,6,4,28.0,0,5.0,19.7,1469479.0
4754.0,5,4,30.0,0,6.5,9.9,1658255.0
660.0,1,1,44.0,0,3.8,15.9,207848.0
2847.0,4,3,5.0,2,7.5,26.5,1004381.0
3199.0,4,3,40.0,1,8.1,4.0,1603192.0
704.0,1,1,54.0,2,3.3,24.5,231113.0
2003.0,3,2,3.0,0,4.4,37.3,943645.0
4706.0,6,4,8.0,2,4.3,34.2,1323017.0
1340.0,1,1,43.0,0,10.0,3.6,544897.0
3491.0,4,3,26.0,0,4.6,39.7,1113120.0
1762.0,2,2,24.0,1,9.2,28.3,773610.0
665.0,1,1,8.0,1,2.7,7.3,340256.0
1902.0,3,3,30.0,1,3.3,1.5,796375.0
5870.0,6,4,8.0,2,4.0,7.7,1868154.0
4928.0,6,4,29.0,0,3.6,33.7,1593256.0
5782.0,6,4,46.0,1,4.9,1.8,1854561.0
3234.0,4,3,15.0,2,3.9,10.1,1007816.0
1193.0,1,1,29.0,0,3.7,30.5,344938.0
3559.0,5,4,60.0,3,8.0,23.9,1565239.0
3054.0,5,3,41.0,4,8.2,31.5,877050.0
5160.0,6,4,50.0,0,7.6,30.1,2215203.0
1130.0,1,1,25.0,0,6.7,3.0,491994.0
3237.0,4,3,46.0,1,5.7,35.8,995594.0
1410.0,2,1,2.0,2,4.4,9.9,652602.0
2353.0,2,2,7.0,1,3.4,22.6,996094.0
4582.0,6,4,12.0,1,6.3,26.1,1923851.0
3170.0,5,4,24.0,2,2.9,7.6,1254162.0
2630.0,3,2,51.0,0,3.3,39.1,950798.0
2730.0,3,2,21.0,2,8.0,20.0,792608.0
3081.0,3,3,39.0,1,9.7,3.2,1144142.0
4839.0,6,4,43.0,1,6.4,37.6,1437848.0
5417.0,6,4,35.0,3,7.9,23.9,2276094.0
5759.0,6,4,21.0,1,5.0,28.3,1815082.0
4849.0,6,4,35.0,0,2.6,21.5,1792061.0
2303.0,3,2,21.0,1,6.8,33.6,951007.0
4316.0,5,4,5.0,1,6.8,2.3,1409323.0
2963.0,4,2,60.0,0,5.7,11.5,945821.0
1975.0,3,2,8.0,4,5.0,19.3,966167.0
5141.0,6,4,4.0,0,7.6,4.0,1661147.0
808.0,2,2,53.0,1,3.3,28.5,319771.0
5470.0,6,4,18.0,1,3.8,16.4,1621103.0
3092.0,5,3,39.0,0,3.3,11.6,1029513.0
4041.0,4,3,20.0,3,5.7,1.1,1455177.0
4161.0,5,3,23.0,2,3.1,29.1,1219029.0
5434.0,6,4,16.0,1,4.0,33.5,1544285.0
4038.0,5,3,21.0,0,3.9,16.4,1434684.0
3915.0,6,4,25.0,0,4.9,23.0,1224779.0
960.0,2,1,43.0,1,2.2,9.9,299293.0
3399.0,4,3,31.0,0,5.7,25.3,1030218.0
1411.0,1,1,57.0,1,8.2,1.5,606891.0
4582.0,6,4,3.0,4,5.8,20.1,1924984.0
3366.0,4,3,30.0,1,8.9,26.1,1579595.0
4273.0,6,5,35.0,3,8.4,36.8,1446617.0
825.0,1,1,55.0,1,7.2,15.9,526090.0
1058.0,2,1,3.0,1,5.7,30.8,404901.0
4468.0,6,4,34.0,2,5.5,24.3,1836837.0
989.0,1,1,51.0,1,7.2,37.2,365842.0
985.0,1,1,15.0,2,4.6,16.5,371526.0
665.0,1,1,53.0,0,1.4,13.4,167188.0
5765.0,6,4,1.0,0,6.6,35.6,1958055.0
4583.0,6,4,44.0,2,3.0,2.9,1705626.0
2508.0,3,2,56.0,1,3.4,6.3,934041.0
2201.0,3,3,39.0,3,5.5,4.2,768664.0
2488.0,3,2,26.0,3,5.3,33.9,768572.0
4783.0,5,3,3.0,0,2.4,1.4,1371985.0
4171.0,5,3,55.0,1,5.9,34.6,1381194.0
1600.0,2,2,28.0,1,7.6,18.6,681299.0
1540.0,1,1,2.0,1,3.0,1.2,489689.0
1131.0,1,1,41.0,2,8.3,16.7,561330.0
4166.0,4,3,29.0,0,2.1,8.3,1802239.0
4728.0,5,3,7.0,1,10.0,25.4,1616723.0
2031.0,2,2,13.0,1,4.6,27.5,694341.0
713.0,2,1,4.0,0,5.8,20.0,424259.0
1044.0,1,2,34.0,2,1.3,2.6,350575.0
5826.0,6,4,37.0,1,5.4,26.6,2134622.0
2195.0,3,2,30.0,4,6.0,33.8,754271.0
4754.0,6,5,49.0,0,5.3,29.1,2088493.0
3973.0,5,3,52.0,0,4.3,33.4,1368110.0
2662.0,3,2,37.0,1,3.4,8.8,825813.0
1711.0,3,2,1.0,0,8.0,35.7,690957.0
1255.0,2,2,42.0,4,5.6,13.6,529634.0
3921.0,4,3,25.0,0,8.9,1.5,1789891.0
4783.0,5,4,34.0,2,4.3,33.9,1293816.0
4077.0,5,4,39.0,1,4.5,37.7,1244376.0
3464.0,4,2,21.0,1,7.3,26.6,1145769.0
827.0,1,1,55.0,0,1.9,10.0,249963.0
5830.0,6,4,8.0,1,2.8,10.8,1853084.0
4913.0,6,4,40.0,1,7.9,19.2,1369384.0
2181.0,3,2,0.0,0,2.9,36.0,702017.0
5892.0,6,4,55.0,3,1.5,6.8,1854723.0
3850.0,5,4,7.0,0,9.6,33.2,1357737.0
3745.0,5,4,6.0,1,2.4,12.4,1452388.0
4640.0,6,4,20.0,1,5.9,32.5,1856784.0
4984.0,6,5,22.0,0,5.7,36.9,1711335.0
4145.0,5,3,13.0,3,1.0,17.7,1408433.0
1292.0,2,1,35.0,1,4.9,15.2,344223.0
2427.0,3,2,27.0,0,6.5,32.3,835146.0
5612.0,6,4,2.0,1,6.3,21.6,2251082.0
1813.0,2,2,19.0,1,7.5,27.7,706817.0
2610.0,3,2,49.0,1,4.6,25.3,787700.0
2933.0,4,3,41.0,1,7.1,7.0,1526679.0
2973.0,5,3,43.0,0,4.0,33.9,1299700.0
3910.0,4,3,42.0,0,2.4,8.6,1354960.0
5693.0,6,4,19.0,2,2.6,37.4,2150937.0
1900.0,3,3,6.0,0,2.3,10.8,479440.0
1256.0,3,2,16.0,2,7.7,29.6,559434.0
1666.0,2,2,50.0,0,2.2,12.1,507979.0
5389.0,6,4,59.0,2,6.1,13.4,1779816.0
4087.0,5,3,30.0,1,4.9,13.1,1318002.0
2144.0,3,2,1.0,1,5.3,30.2,508626.0
5006.0,6,4,8.0,0,8.5,22.7,1934631.0
5251.0,6,4,19.0,0,4.5,35.4,1892080.0
5171.0,5,4,35.0,0,6.8,13.0,2224195.0
5562.0,6,4,5.0,0,5.6,28.0,1673950.0
1962.0,3,3,57.0,0,5.2,30.4,628118.0
4677.0,6,4,22.0,1,10.0,6.9,1076944.0
3087.0,5,4,55.0,1,2.3,16.6,1016294.0
5147.0,6,4,47.0,2,8.3,19.8,2090535.0
4534.0,5,3,45.0,1,6.9,14.9,1436389.0
4793.0,6,4,36.0,1,4.4,13.6,2176660.0
4143.0,5,4,38.0,1,9.1,27.8,1490151.0
1558.0,2,1,38.0,1,1.4,9.4,503443.0
3543.0,4,3,38.0,1,4.4,28.7,953379.0
5917.0,6,4,33.0,2,2.8,37.5,1969249.0
5662.0,6,4,59.0,0,6.4,23.0,1330292.0
833.0,1,1,44.0,0,3.1,24.8,301000.0
1490.0,2,1,47.0,1,6.5,3.7,683625.0
1311.0,1,1,52.0,0,5.1,34.7,523297.0
4520.0,6,4,13.0,3,4.4,12.1,1373433.0
5016.0,6,4,5.0,2,6.4,25.0,1835856.0
1753.0,2,2,29.0,0,4.9,39.2,675393.0
3332.0,3,2,31.0,0,3.1,24.2,1129290.0
5140.0,6,4,50.0,1,10.0,29.3,1615768.0
4557.0,6,4,27.0,1,4.4,18.4,1015782.0
3528.0,5,3,34.0,0,1.0,3.4,1219028.0
3788.0,5,3,32.0,2,3.6,32.1,1246484.0
3345.0,5,3,2.0,1,2.7,2.4,1102788.0
2207.0,3,2,37.0,0,7.3,28.3,944072.0
3651.0,5,3,50.0,0,6.2,1.9,1313972.0
4320.0,6,4,9.0,2,6.4,34.6,1263437.0
5316.0,6,4,36.0,0,4.7,7.1,1281638.0
4036.0,6,4,36.0,2,4.9,21.1,1201652.0
4710.0,6,4,10.0,1,4.7,24.3,2235305.0
1464.0,2,2,7.0,1,5.3,18.8,693447.0
3092.0,3,3,59.0,2,7.3,14.3,1176355.0
650.0,1,1,24.0,2,6.2,19.2,352837.0
1932.0,3,2,14.0,1,6.6,13.1,785471.0
4523.0,6,4,10.0,0,6.6,18.1,1934555.0
5956.0,6,4,40.0,2,7.4,15.0,1908178.0
1136.0,1,1,37.0,1,6.1,23.1,503425.0
2768.0,4,3,39.0,0,6.3,10.3,1001398.0
4920.0,6,4,5.0,3,8.1,39.6,2319927.0
1702.0,2,2,54.0,0,4.0,20.5,652588.0
3597.0,4,2,23.0,0,3.6,8.6,1429697.0
4559.0,5,4,19.0,0,2.9,19.6,1386528.0
3926.0,5,4,28.0,1,5.9,34.8,1620653.0
1615.0,2,1,23.0,1,1.4,1.9,514755.0
2519.0,3,2,52.0,0,6.5,27.5,910442.0
4832.0,5,4,56.0,0,5.3,22.4,2010242.0
3593.0,4,3,18.0,0,8.0,7.6,1151018.0
628.0,1,1,52.0,1,4.0,32.9,233423.0
4709.0,4,3,47.0,0,5.1,15.4,1649122.0
791.0,2,2,56.0,3,8.0,12.5,523852.0
4627.0,6,4,15.0,0,8.5,33.3,1581247.0
1693.0,2,2,35.0,4,4.0,25.9,837636.0
5774.0,6,4,16.0,0,5.9,36.0,1560904.0
2587.0,3,2,49.0,2,6.1,25.6,1133239.0
2365.0,4,3,0.0,0,6.3,29.9,1128505.0
1404.0,3,2,34.0,0,4.9,33.6,705709.0
2250.0,3,3,20.0,2,8.3,3.1,763600.0
5334.0,6,4,19.0,2,1.3,31.3,1487479.0
5980.0,6,4,39.0,1,4.6,24.9,2401008.0
2589.0,3,2,51.0,1,6.5,3.7,696099.0
3022.0,4,3,37.0,1,6.5,20.8,855379.0
4499.0,6,4,51.0,2,8.5,4.2,1565059.0
5385.0,6,4,16.0,0,8.1,29.7,1956996.0
3802.0,5,4,31.0,1,4.9,22.3,1677771.0
2714.0,3,3,27.0,1,8.4,38.2,1024717.0
2828.0,3,2,1.0,1,3.9,8.1,922931.0
4356.0,5,3,33.0,3,7.5,24.6,1638455.0
617.0,1,1,40.0,0,9.5,9.3,454491.0
3946.0,5,3,36.0,0,8.2,24.9,1531996.0
2520.0,3,3,44.0,1,5.7,29.2,895013.0
4889.0,6,4,34.0,1,4.8,29.2,1172890.0
1102.0,1,1,4.0,0,2.1,32.8,304910.0
3776.0,5,3,7.0,1,6.2,34.3,1650777.0
3197.0,5,4,36.0,4,3.0,4.0,1222426.0
4069.0,5,4,16.0,0,3.8,14.4,1351208.0
950.0,1,1,5.0,1,2.9,27.8,410442.0
3732.0,4,3,26.0,2,4.5,20.4,1073983.0
3632.0,5,4,33.0,1,5.4,8.4,1297669.0
3628.0,4,2,20.0,3,6.1,22.6,1318951.0
3859.0,5,4,43.0,2,4.2,16.9,1266037.0
4253.0,6,4,39.0,1,7.9,16.2,1610466.0
4947.0,6,4,20.0,1,5.0,32.6,1644884.0
2057.0,2,1,45.0,1,3.8,16.9,535374.0
5055.0,6,4,39.0,1,6.0,2.0,1831651.0
3291.0,4,3,38.0,3,9.8,3.3,1076197.0
1016.0,1,1,33.0,1,6.2,34.4,426700.0
916.0,1,1,1.0,0,4.7,38.5,443942.0
2405.0,3,3,42.0,0,2.1,27.8,748934.0
4838.0,6,4,23.0,0,5.0,15.2,1385042.0
4421.0,6,4,57.0,0,6.0,37.6,1481685.0
4859.0,6,4,49.0,2,4.6,26.8,1437052.0
3393.0,4,3,35.0,1,1.8,33.9,1173179.0
2977.0,4,2,15.0,1,3.6,30.9,988226.0
1396.0,2,2,12.0,1,8.7,15.8,881366.0
2372.0,4,3,20.0,2,8.7,19.7,1218977.0
2944.0,3,2,29.0,1,3.5,8.3,980026.0
1078.0,1,1,18.0,2,7.0,12.4,580632.0
1791.0,2,1,31.0,1,2.9,31.3,535688.0
3830.0,5,3,10.0,3,8.6,35.9,1464273.0
4573.0,5,4,59.0,1,6.0,29.3,1470951.0
5991.0,6,4,6.0,0,7.6,19.1,2328138.0
5639.0,6,3,56.0,1,1.7,4.4,2152274.0
